Match_ID,Team 1,Team 2,Ground,Match Date,Winner,Host_Country,Venue_Team1,Venue_Team2,Innings_Team1,Innings_Team2,Winning_Innings
ODI # 546,West Indies,Australia,Melbourne,1989-01-05 00:00:00,Australia,Australia,Away,Home,Second,First,1st
ODI # 547,West Indies,Pakistan,Brisbane,1989-01-07 00:00:00,Pakistan,Australia,Neutral,Neutral,Second,First,1st
ODI # 548,Pakistan,Australia,Brisbane,1989-01-08 00:00:00,Australia,Australia,Away,Home,First,Second,2nd
ODI # 549,Pakistan,Australia,Melbourne,1989-01-10 00:00:00,Australia,Australia,Away,Home,Second,First,1st
ODI # 550,West Indies,Australia,Sydney,1989-01-12 00:00:00,Australia,Australia,Away,Home,Second,First,1st
ODI # 551,West Indies,Australia,Melbourne,1989-01-14 00:00:00,Australia,Australia,Away,Home,Second,First,1st
ODI # 552,West Indies,Australia,Sydney,1989-01-16 00:00:00,West Indies,Australia,Away,Home,First,Second,1st
ODI # 553,West Indies,Australia,Sydney,1989-01-18 00:00:00,West Indies,Australia,Away,Home,Second,First,2nd
ODI # 554,Pakistan,New Zealand,Dunedin,1989-02-06 00:00:00,New Zealand,New Zealand,Away,Home,First,Second,2nd
ODI # 555,Pakistan,New Zealand,Christchurch,1989-03-04 00:00:00,New Zealand,New Zealand,Away,Home,First,Second,2nd
ODI # 556,India,West Indies,Bridgetown,1989-03-07 00:00:00,West Indies,West Indies,Away,Home,Second,First,1st
ODI # 557,Pakistan,New Zealand,Wellington,1989-03-08 00:00:00,New Zealand,New Zealand,Away,Home,First,Second,2nd
ODI # 558,India,West Indies,Port of Spain,1989-03-09 00:00:00,West Indies,West Indies,Away,Home,First,Second,2nd
ODI # 559,Pakistan,New Zealand,Auckland,1989-03-11 00:00:00,Pakistan,New Zealand,Away,Home,Second,First,2nd
ODI # 560,India,West Indies,Port of Spain,1989-03-11 00:00:00,West Indies,West Indies,Away,Home,First,Second,2nd
ODI # 561,Pakistan,New Zealand,Hamilton,1989-03-14 00:00:00,New Zealand,New Zealand,Away,Home,First,Second,2nd
ODI # 562,India,West Indies,St John's,1989-03-18 00:00:00,West Indies,West Indies,Away,Home,First,Second,2nd
ODI # 563,India,West Indies,Georgetown,1989-03-21 00:00:00,West Indies,West Indies,Away,Home,Second,First,1st
ODI # 564,Sri Lanka,Pakistan,Sharjah,1989-03-23 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,Second,First,1st
ODI # 565,Sri Lanka,Pakistan,Sharjah,1989-03-24 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,First,Second,2nd
ODI # 566,Australia,England,Manchester,1989-05-25 00:00:00,England,England,Away,Home,Second,First,1st
ODI # 568,Australia,England,Lord's,1989-05-29 00:00:00,Australia,England,Away,Home,Second,First,2nd
ODI # 569,West Indies,India,Sharjah,1989-10-13 00:00:00,West Indies,U.A.E.,Neutral,Neutral,Second,First,2nd
ODI # 570,West Indies,Pakistan,Sharjah,1989-10-14 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,Second,First,1st
ODI # 571,Sri Lanka,England,Delhi,1989-10-15 00:00:00,England,India,Neutral,Neutral,First,Second,2nd
ODI # 572,Pakistan,India,Sharjah,1989-10-15 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,Second,First,2nd
ODI # 573,West Indies,India,Sharjah,1989-10-16 00:00:00,India,U.A.E.,Neutral,Neutral,Second,First,1st
ODI # 574,West Indies,Pakistan,Sharjah,1989-10-17 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,Second,First,1st
ODI # 575,England,Australia,Hyderabad,1989-10-19 00:00:00,England,India,Neutral,Neutral,Second,First,2nd
ODI # 576,West Indies,Sri Lanka,Rajkot,1989-10-19 00:00:00,Sri Lanka,India,Neutral,Neutral,First,Second,2nd
ODI # 577,Pakistan,India,Sharjah,1989-10-20 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,First,Second,1st
ODI # 578,West Indies,Australia,Chennai,1989-10-21 00:00:00,Australia,India,Neutral,Neutral,Second,First,1st
ODI # 579,Pakistan,England,Cuttack,1989-10-22 00:00:00,England,India,Neutral,Neutral,First,Second,2nd
ODI # 580,Sri Lanka,India,Ahmedabad,1989-10-22 00:00:00,India,India,Away,Home,Second,First,1st
ODI # 581,Pakistan,Australia,Mumbai,1989-10-23 00:00:00,Pakistan,India,Neutral,Neutral,First,Second,1st
ODI # 582,West Indies,India,Delhi,1989-10-23 00:00:00,West Indies,India,Away,Home,First,Second,1st
ODI # 583,England,India,Kanpur,1989-10-25 00:00:00,India,India,Away,Home,First,Second,2nd
ODI # 584,West Indies,Pakistan,Jalandhar,1989-10-25 00:00:00,West Indies,India,Neutral,Neutral,Second,First,2nd
ODI # 585,Sri Lanka,Australia,Margao,1989-10-25 00:00:00,Australia,India,Neutral,Neutral,Second,First,1st
ODI # 586,West Indies,England,Gwalior,1989-10-27 00:00:00,West Indies,India,Neutral,Neutral,First,Second,1st
ODI # 587,Australia,India,Bengaluru,1989-10-27 00:00:00,India,India,Away,Home,First,Second,2nd
ODI # 588,Sri Lanka,Pakistan,Lucknow,1989-10-27 00:00:00,Pakistan,India,Neutral,Neutral,Second,First,1st
ODI # 589,Pakistan,India,Kolkata,1989-10-28 00:00:00,Pakistan,India,Away,Home,First,Second,1st
ODI # 590,Pakistan,England,Nagpur,1989-10-30 00:00:00,Pakistan,India,Neutral,Neutral,Second,First,2nd
ODI # 591,West Indies,India,Mumbai,1989-10-30 00:00:00,West Indies,India,Away,Home,Second,First,2nd
ODI # 592,West Indies,Pakistan,Kolkata,1989-11-01 00:00:00,Pakistan,India,Neutral,Neutral,First,Second,2nd
ODI # 593,India,Pakistan,Gujranwala,1989-12-18 00:00:00,Pakistan,Pakistan,Away,Home,Second,First,1st
ODI # 595,India,Pakistan,Lahore,1989-12-22 00:00:00,Pakistan,Pakistan,Away,Home,Second,First,1st
ODI # 596,Sri Lanka,Australia,Melbourne,1989-12-26 00:00:00,Australia,Australia,Away,Home,Second,First,1st
ODI # 597,Sri Lanka,Australia,Perth,1989-12-30 00:00:00,Australia,Australia,Away,Home,First,Second,2nd
ODI # 598,Sri Lanka,Pakistan,Perth,1989-12-31 00:00:00,Sri Lanka,Australia,Neutral,Neutral,Second,First,2nd
ODI # 599,Pakistan,Australia,Melbourne,1990-01-03 00:00:00,Australia,Australia,Away,Home,First,Second,2nd
ODI # 600,Sri Lanka,Australia,Melbourne,1990-01-04 00:00:00,Australia,Australia,Away,Home,Second,First,1st
ODI # 601,Sri Lanka,Pakistan,Brisbane,1990-02-10 00:00:00,Pakistan,Australia,Neutral,Neutral,First,Second,2nd
ODI # 602,Pakistan,Australia,Brisbane,1990-02-11 00:00:00,Australia,Australia,Away,Home,Second,First,1st
ODI # 603,Pakistan,Australia,Sydney,1990-02-13 00:00:00,Pakistan,Australia,Away,Home,Second,First,2nd
ODI # 605,Sri Lanka,Pakistan,Hobart,1990-02-15 00:00:00,Pakistan,Australia,Neutral,Neutral,First,Second,2nd
ODI # 606,Sri Lanka,Pakistan,Adelaide,1990-02-17 00:00:00,Pakistan,Australia,Neutral,Neutral,Second,First,1st
ODI # 608,Sri Lanka,Australia,Adelaide,1990-02-18 00:00:00,Australia,Australia,Away,Home,First,Second,2nd
ODI # 609,Pakistan,Australia,Sydney,1990-02-20 00:00:00,Pakistan,Australia,Away,Home,First,Second,1st
ODI # 610,Pakistan,Australia,Melbourne,1990-02-23 00:00:00,Australia,Australia,Away,Home,First,Second,2nd
ODI # 611,Pakistan,Australia,Sydney,1990-02-25 00:00:00,Australia,Australia,Away,Home,Second,First,1st
ODI # 612,India,New Zealand,Dunedin,1990-03-01 00:00:00,New Zealand,New Zealand,Away,Home,Second,First,1st
ODI # 613,India,Australia,Christchurch,1990-03-03 00:00:00,Australia,New Zealand,Neutral,Neutral,Second,First,1st
ODI # 614,England,West Indies,Kingston,1990-03-03 00:00:00,West Indies,West Indies,Away,Home,First,Second,2nd
ODI # 615,Australia,New Zealand,Christchurch,1990-03-04 00:00:00,Australia,New Zealand,Away,Home,First,Second,1st
ODI # 616,India,New Zealand,Wellington,1990-03-06 00:00:00,India,New Zealand,Away,Home,First,Second,1st
ODI # 617,England,West Indies,Georgetown,1990-03-07 00:00:00,West Indies,West Indies,Away,Home,First,Second,2nd
ODI # 618,India,Australia,Hamilton,1990-03-08 00:00:00,Australia,New Zealand,Neutral,Neutral,First,Second,2nd
ODI # 619,Australia,New Zealand,Auckland,1990-03-10 00:00:00,Australia,New Zealand,Away,Home,First,Second,1st
ODI # 620,Australia,New Zealand,Auckland,1990-03-11 00:00:00,Australia,New Zealand,Away,Home,Second,First,2nd
ODI # 621,England,West Indies,Georgetown,1990-03-15 00:00:00,West Indies,West Indies,Away,Home,First,Second,2nd
ODI # 622,England,West Indies,Bridgetown,1990-04-03 00:00:00,West Indies,West Indies,Away,Home,First,Second,2nd
ODI # 623,Sri Lanka,India,Sharjah,1990-04-25 00:00:00,Sri Lanka,U.A.E.,Neutral,Neutral,Second,First,2nd
ODI # 624,New Zealand,Australia,Sharjah,1990-04-26 00:00:00,Australia,U.A.E.,Neutral,Neutral,Second,First,1st
ODI # 625,Pakistan,India,Sharjah,1990-04-27 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,First,Second,1st
ODI # 626,New Zealand,Bangladesh,Sharjah,1990-04-28 00:00:00,New Zealand,U.A.E.,Neutral,Neutral,First,Second,1st
ODI # 627,Sri Lanka,Pakistan,Sharjah,1990-04-29 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,Second,First,1st
ODI # 628,Bangladesh,Australia,Sharjah,1990-04-30 00:00:00,Australia,U.A.E.,Neutral,Neutral,First,Second,2nd
ODI # 629,Pakistan,New Zealand,Sharjah,1990-05-01 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,Second,First,2nd
ODI # 630,Sri Lanka,Australia,Sharjah,1990-05-02 00:00:00,Australia,U.A.E.,Neutral,Neutral,Second,First,1st
ODI # 631,Pakistan,Australia,Sharjah,1990-05-04 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,First,Second,1st
ODI # 632,New Zealand,England,Leeds,1990-05-23 00:00:00,New Zealand,England,Away,Home,Second,First,2nd
ODI # 633,New Zealand,England,The Oval,1990-05-25 00:00:00,England,England,Away,Home,First,Second,2nd
ODI # 634,India,England,Leeds,1990-07-18 00:00:00,India,England,Away,Home,Second,First,2nd
ODI # 635,India,England,Nottingham,1990-07-20 00:00:00,India,England,Away,Home,Second,First,2nd
ODI # 636,New Zealand,Pakistan,Lahore,1990-11-02 00:00:00,Pakistan,Pakistan,Away,Home,Second,First,1st
ODI # 637,New Zealand,Pakistan,Peshawar,1990-11-04 00:00:00,Pakistan,Pakistan,Away,Home,First,Second,2nd
ODI # 638,New Zealand,Pakistan,Sialkot,1990-11-06 00:00:00,Pakistan,Pakistan,Away,Home,Second,First,1st
ODI # 639,West Indies,Pakistan,Karachi,1990-11-09 00:00:00,Pakistan,Pakistan,Away,Home,Second,First,1st
ODI # 640,West Indies,Pakistan,Lahore,1990-11-11 00:00:00,Pakistan,Pakistan,Away,Home,First,Second,2nd
ODI # 641,West Indies,Pakistan,Multan,1990-11-13 00:00:00,Pakistan,Pakistan,Away,Home,Second,First,1st
ODI # 642,New Zealand,Australia,Sydney,1990-11-29 00:00:00,Australia,Australia,Away,Home,Second,First,1st
ODI # 643,New Zealand,England,Adelaide,1990-12-01 00:00:00,New Zealand,Australia,Neutral,Neutral,First,Second,1st
ODI # 644,Sri Lanka,India,Nagpur,1990-12-01 00:00:00,India,India,Away,Home,Second,First,1st
ODI # 645,New Zealand,Australia,Adelaide,1990-12-02 00:00:00,Australia,Australia,Away,Home,First,Second,2nd
ODI # 646,Sri Lanka,India,Pune,1990-12-05 00:00:00,India,India,Away,Home,First,Second,2nd
ODI # 647,New Zealand,England,Perth,1990-12-07 00:00:00,England,Australia,Neutral,Neutral,First,Second,2nd
ODI # 648,Sri Lanka,India,Margao,1990-12-08 00:00:00,Sri Lanka,India,Away,Home,Second,First,2nd
ODI # 649,England,Australia,Perth,1990-12-09 00:00:00,Australia,Australia,Away,Home,First,Second,2nd
ODI # 650,New Zealand,Australia,Melbourne,1990-12-11 00:00:00,Australia,Australia,Away,Home,Second,First,1st
ODI # 651,New Zealand,England,Sydney,1990-12-13 00:00:00,England,Australia,Neutral,Neutral,Second,First,1st
ODI # 652,New Zealand,England,Brisbane,1990-12-15 00:00:00,New Zealand,Australia,Neutral,Neutral,Second,First,2nd
ODI # 653,England,Australia,Brisbane,1990-12-16 00:00:00,Australia,Australia,Away,Home,Second,First,1st
ODI # 654,New Zealand,Australia,Hobart,1990-12-18 00:00:00,New Zealand,Australia,Away,Home,First,Second,1st
ODI # 655,Sri Lanka,Pakistan,Sharjah,1990-12-20 00:00:00,Sri Lanka,U.A.E.,Neutral,Neutral,Second,First,2nd
ODI # 656,Sri Lanka,Pakistan,Sharjah,1990-12-21 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,Second,First,1st
ODI # 657,Bangladesh,India,Chandigarh,1990-12-25 00:00:00,India,India,Away,Home,First,Second,2nd
ODI # 658,Sri Lanka,India,Cuttack,1990-12-28 00:00:00,Sri Lanka,India,Away,Home,First,Second,1st
ODI # 659,Sri Lanka,Bangladesh,Kolkata,1990-12-31 00:00:00,Sri Lanka,India,Neutral,Neutral,First,Second,1st
ODI # 660,England,Australia,Sydney,1991-01-01 00:00:00,Australia,Australia,Away,Home,Second,First,1st
ODI # 661,Sri Lanka,India,Kolkata,1991-01-04 00:00:00,India,India,Away,Home,First,Second,2nd
ODI # 662,England,Australia,Melbourne,1991-01-10 00:00:00,Australia,Australia,Away,Home,Second,First,1st
ODI # 663,New Zealand,Australia,Sydney,1991-01-13 00:00:00,Australia,Australia,Away,Home,First,Second,2nd
ODI # 664,New Zealand,Australia,Melbourne,1991-01-15 00:00:00,Australia,Australia,Away,Home,First,Second,2nd
ODI # 665,Sri Lanka,New Zealand,Napier,1991-01-26 00:00:00,New Zealand,New Zealand,Away,Home,First,Second,2nd
ODI # 666,Sri Lanka,New Zealand,Auckland,1991-01-28 00:00:00,New Zealand,New Zealand,Away,Home,Second,First,1st
ODI # 667,Sri Lanka,New Zealand,Dunedin,1991-02-06 00:00:00,New Zealand,New Zealand,Away,Home,Second,First,1st
ODI # 668,England,New Zealand,Christchurch,1991-02-09 00:00:00,England,New Zealand,Away,Home,First,Second,1st
ODI # 669,England,New Zealand,Wellington,1991-02-13 00:00:00,New Zealand,New Zealand,Away,Home,Second,First,1st
ODI # 670,England,New Zealand,Auckland,1991-02-16 00:00:00,New Zealand,New Zealand,Away,Home,Second,First,1st
ODI # 671,Australia,West Indies,Kingston,1991-02-26 00:00:00,Australia,West Indies,Away,Home,First,Second,1st
ODI # 672,Australia,West Indies,Port of Spain,1991-03-09 00:00:00,Australia,West Indies,Away,Home,First,Second,1st
ODI # 673,Australia,West Indies,Port of Spain,1991-03-10 00:00:00,West Indies,West Indies,Away,Home,First,Second,2nd
ODI # 674,Australia,West Indies,Bridgetown,1991-03-13 00:00:00,Australia,West Indies,Away,Home,First,Second,1st
ODI # 675,Australia,West Indies,Georgetown,1991-03-20 00:00:00,Australia,West Indies,Away,Home,Second,First,2nd
ODI # 676,West Indies,England,Birmingham,,England,England,Away,Home,First,Second,2nd
ODI # 677,West Indies,England,Manchester,1991-05-25 00:00:00,England,England,Away,Home,Second,First,1st
ODI # 678,West Indies,England,Lord's,1991-05-27 00:00:00,England,England,Away,Home,First,Second,2nd
ODI # 679,West Indies,Pakistan,Sharjah,1991-10-17 00:00:00,West Indies,U.A.E.,Neutral,Neutral,Second,First,2nd
ODI # 680,Pakistan,India,Sharjah,1991-10-18 00:00:00,India,U.A.E.,Neutral,Neutral,Second,First,1st
ODI # 681,West Indies,India,Sharjah,1991-10-19 00:00:00,India,U.A.E.,Neutral,Neutral,Second,First,1st
ODI # 682,West Indies,Pakistan,Sharjah,1991-10-21 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,Second,First,1st
ODI # 683,West Indies,India,Sharjah,1991-10-22 00:00:00,India,U.A.E.,Neutral,Neutral,First,Second,2nd
ODI # 684,Pakistan,India,Sharjah,1991-10-23 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,First,Second,1st
ODI # 685,Pakistan,India,Sharjah,1991-10-25 00:00:00,Pakistan,U.A.E.,Neutral,Neutral,First,Second,1st
ODI # 686,South Africa,India,Kolkata,1991-11-10 00:00:00,India,India,Away,Home,First,Second,2nd
ODI # 687,South Africa,India,Gwalior,1991-11-12 00:00:00,India,India,Away,Home,Second,First,1st
ODI # 688,South Africa,India,New Delhi,1991-11-14 00:00:00,South Africa,Unknown,Neutral,Neutral,Second,First,2nd
ODI # 689,West Indies,Pakistan,Karachi,1991-11-20 00:00:00,West Indies,Pakistan,Away,Home,First,Second,1st
ODI # 691,West Indies,Pakistan,Faisalabad,1991-11-24 00:00:00,West Indies,Pakistan,Away,Home,First,Second,1st
ODI # 693,India,Australia,Perth,1991-12-08 00:00:00,India,Australia,Away,Home,First,Second,1st
ODI # 694,India,Australia,Hobart,1991-12-10 00:00:00,Australia,Australia,Away,Home,First,Second,2nd
ODI # 695,West Indies,Australia,Melbourne,1991-12-12 00:00:00,Australia,Australia,Away,Home,Second,First,1st
ODI # 696,West Indies,India,Adelaide,1991-12-14 00:00:00,India,Australia,Neutral,Neutral,Second,First,1st
ODI # 697,India,Australia,Adelaide,1991-12-15 00:00:00,Australia,Australia,Away,Home,First,Second,2nd
ODI # 698,West Indies,Australia,Sydney,1991-12-18 00:00:00,Australia,Australia,Away,Home,Second,First,1st
ODI # 700,Sri Lanka,Pakistan,Sargodha,1992-01-10 00:00:00,Pakistan,Pakistan,Away,Home,First,Second,2nd
ODI # 701,England,New Zealand,Auckland,1992-01-11 00:00:00,England,New Zealand,Away,Home,Second,First,2nd
ODI # 702,West Indies,India,Brisbane,1992-01-11 00:00:00,West Indies,Australia,Neutral,Neutral,Second,First,2nd
ODI # 703,West Indies,Australia,Brisbane,1992-01-12 00:00:00,West Indies,Australia,Away,Home,First,Second,1st
ODI # 704,Sri Lanka,Pakistan,Karachi,1992-01-13 00:00:00,Pakistan,Pakistan,Away,Home,Second,First,1st
ODI # 705,India,Australia,Sydney,1992-01-14 00:00:00,Australia,Australia,Away,Home,First,Second,2nd
ODI # 706,Sri Lanka,Pakistan,Hyderabad,1992-01-15 00:00:00,Pakistan,India,Neutral,Neutral,Second,First,1st
ODI # 707,West Indies,India,Melbourne,1992-01-16 00:00:00,India,Australia,Neutral,Neutral,First,Second,2nd
ODI # 708,Sri Lanka,Pakistan,Multan,1992-01-17 00:00:00,Sri Lanka,Pakistan,Away,Home,Second,First,2nd
ODI # 709,India,Australia,Melbourne,1992-01-18 00:00:00,Australia,Australia,Away,Home,Second,First,1st
ODI # 710,Sri Lanka,Pakistan,Rawalpindi,1992-01-19 00:00:00,Pakistan,Pakistan,Away,Home,Second,First,1st
ODI # 711,India,Australia,Sydney,1992-01-20 00:00:00,Australia,Australia,Away,Home,Second,First,1st
ODI # 712,England,New Zealand,Dunedin,1992-02-12 00:00:00,England,New Zealand,Away,Home,Second,First,2nd
ODI # 713,England,New Zealand,Christchurch,1992-02-15 00:00:00,England,New Zealand,Away,Home,First,Second,1st
ODI # 714,Australia,New Zealand,Auckland,1992-02-22 00:00:00,New Zealand,New Zealand,Away,Home,Second,First,1st
ODI # 715,India,England,Perth,1992-02-22 00:00:00,England,Australia,Neutral,Neutral,Second,First,1st
ODI # 716,Zimbabwe,Sri Lanka,New Plymouth,1992-02-23 00:00:00,Sri Lanka,New Zealand,Neutral,Neutral,First,Second,2nd
ODI # 717,West Indies,Pakistan,Melbourne,1992-02-23 00:00:00,West Indies,Australia,Neutral,Neutral,Second,First,2nd
ODI # 718,Sri Lanka,New Zealand,Hamilton,1992-02-25 00:00:00,New Zealand,New Zealand,Away,Home,First,Second,2nd
ODI # 719,South Africa,Australia,Sydney,1992-02-26 00:00:00,South Africa,Australia,Away,Home,Second,First,2nd
ODI # 720,Zimbabwe,Pakistan,Hobart,1992-02-27 00:00:00,Pakistan,Australia,Neutral,Neutral,Second,First,1st
ODI # 721,West Indies,England,Melbourne,1992-02-27 00:00:00,England,Australia,Neutral,Neutral,First,Second,2nd
ODI # 723,South Africa,New Zealand,Auckland,1992-02-29 00:00:00,New Zealand,New Zealand,Away,Home,First,Second,2nd
ODI # 724,Zimbabwe,West Indies,Brisbane,1992-02-29 00:00:00,West Indies,Australia,Neutral,Neutral,Second,First,1st
ODI # 725,India,Australia,Brisbane,1992-03-01 00:00:00,Australia,Australia,Away,Home,Second,First,1st
ODI # 727,Sri Lanka,South Africa,Wellington,1992-03-02 00:00:00,Sri Lanka,New Zealand,Neutral,Neutral,Second,First,2nd
ODI # 728,Zimbabwe,New Zealand,Napier,1992-03-03 00:00:00,New Zealand,New Zealand,Away,Home,Second,First,1st
ODI # 729,Pakistan,India,Sydney,1992-03-04 00:00:00,India,Australia,Neutral,Neutral,Second,First,1st
ODI # 730,West Indies,South Africa,Christchurch,1992-03-05 00:00:00,South Africa,New Zealand,Neutral,Neutral,Second,First,1st
ODI # 731,England,Australia,Sydney,1992-03-05 00:00:00,England,Australia,Away,Home,Second,First,2nd
ODI # 732,Zimbabwe,India,Hamilton,1992-03-07 00:00:00,India,New Zealand,Neutral,Neutral,Second,First,1st
ODI # 733,Sri Lanka,Australia,Adelaide,1992-03-07 00:00:00,Australia,Australia,Away,Home,First,Second,2nd
ODI # 734,West Indies,New Zealand,Auckland,1992-03-08 00:00:00,New Zealand,New Zealand,Away,Home,First,Second,2nd
ODI # 735,South Africa,Pakistan,Brisbane,1992-03-08 00:00:00,South Africa,Australia,Neutral,Neutral,First,Second,1st
ODI # 736,Sri Lanka,England,Ballarat,1992-03-09 00:00:00,England,Australia,Neutral,Neutral,Second,First,1st
ODI # 737,West Indies,India,Wellington,1992-03-10 00:00:00,West Indies,New Zealand,Neutral,Neutral,Second,First,2nd
ODI # 738,Zimbabwe,South Africa,Canberra,1992-03-10 00:00:00,South Africa,Australia,Neutral,Neutral,First,Second,2nd
ODI # 739,Pakistan,Australia,Perth,1992-03-11 00:00:00,Pakistan,Australia,Away,Home,First,Second,1st
ODI # 740,India,New Zealand,Dunedin,1992-03-12 00:00:00,New Zealand,New Zealand,Away,Home,First,Second,2nd
ODI # 741,South Africa,England,Melbourne,1992-03-12 00:00:00,England,Australia,Neutral,Neutral,First,Second,2nd
ODI # 742,West Indies,Sri Lanka,Berri,1992-03-13 00:00:00,West Indies,Australia,Neutral,Neutral,First,Second,1st
ODI # 743,Zimbabwe,Australia,Hobart,1992-03-14 00:00:00,Australia,Australia,Away,Home,Second,First,1st
ODI # 744,England,New Zealand,Wellington,1992-03-15 00:00:00,New Zealand,New Zealand,Away,Home,First,Second,2nd
ODI # 745,South Africa,India,Adelaide,1992-03-15 00:00:00,South Africa,Australia,Neutral,Neutral,Second,First,2nd
ODI # 746,Sri Lanka,Pakistan,Perth,1992-03-15 00:00:00,Pakistan,Australia,Neutral,Neutral,First,Second,2nd
ODI # 747,Pakistan,New Zealand,Christchurch,1992-03-18 00:00:00,Pakistan,New Zealand,Away,Home,Second,First,2nd
ODI # 748,Zimbabwe,England,Albury,1992-03-18 00:00:00,Zimbabwe,Australia,Neutral,Neutral,First,Second,1st
